time,prediction,position,return,stress_return
2025-02-26 14:00:00+00:00,-0.0008364839,0.0,0.0,0.0
2025-02-26 15:00:00+00:00,-0.0007512879,0.0,-0.0,-0.0
2025-02-26 16:00:00+00:00,-0.0007179947,0.0,-0.0,-0.0
2025-02-26 17:00:00+00:00,-0.000846067,0.0,-0.0,-0.0
2025-02-26 18:00:00+00:00,-0.0021570134,0.0,-0.0,-0.0
2025-02-26 19:00:00+00:00,-0.0011989523,0.0,-0.0,-0.0
2025-02-26 20:00:00+00:00,0.0008901757,0.0,0.0,0.0
2025-02-26 21:00:00+00:00,0.0011312548,0.0,0.0,0.0
2025-02-26 22:00:00+00:00,-0.0012474771,0.0,-0.0,-0.0
2025-02-26 23:00:00+00:00,0.0011597589,0.0,-0.0,-0.0
2025-02-27 00:00:00+00:00,0.00092493254,0.0,0.0,0.0
2025-02-27 01:00:00+00:00,0.00041804163,0.0,0.0,0.0
2025-02-27 02:00:00+00:00,0.0010987585,0.0,-0.0,-0.0
2025-02-27 03:00:00+00:00,-0.00010454952,0.0,0.0,0.0
2025-02-27 04:00:00+00:00,-0.00024955065,0.0,-0.0,-0.0
2025-02-27 05:00:00+00:00,-0.00051040604,0.0,0.0,0.0
2025-02-27 06:00:00+00:00,-0.00017718712,0.0,0.0,0.0
2025-02-27 07:00:00+00:00,0.00013583153,0.0,0.0,0.0
2025-02-27 08:00:00+00:00,0.00057944213,0.0,0.0,0.0
2025-02-27 09:00:00+00:00,0.00057944213,0.0,0.0,0.0
2025-02-27 10:00:00+00:00,0.00061873806,0.0,0.0,0.0
2025-02-27 11:00:00+00:00,0.00052323914,0.0,-0.0,-0.0
2025-02-27 12:00:00+00:00,0.0007515328,0.0,-0.0,-0.0
2025-02-27 13:00:00+00:00,0.0004512216,0.0,-0.0,-0.0
2025-02-27 14:00:00+00:00,0.0005414937,0.0,-0.0,-0.0
2025-02-27 15:00:00+00:00,0.0005414937,0.0,0.0,0.0
2025-02-27 16:00:00+00:00,0.00083346607,0.0,-0.0,-0.0
2025-02-27 17:00:00+00:00,0.00024966634,0.0,0.0,0.0
2025-02-27 18:00:00+00:00,-0.0013275563,0.0,0.0,0.0
2025-02-27 19:00:00+00:00,-0.0010301222,0.0,-0.0,-0.0
2025-02-27 20:00:00+00:00,-0.0012508378,0.0,-0.0,-0.0
2025-02-27 21:00:00+00:00,-0.0010774523,0.0,0.0,0.0
2025-02-27 22:00:00+00:00,-0.0014008363,0.0,0.0,0.0
2025-02-27 23:00:00+00:00,-0.0014008363,0.0,-0.0,-0.0
2025-02-28 00:00:00+00:00,-0.0013112645,0.0,-0.0,-0.0
2025-02-28 01:00:00+00:00,-0.0038399368,0.0,-0.0,-0.0
2025-02-28 02:00:00+00:00,-0.0021078598,0.0,-0.0,-0.0
2025-02-28 03:00:00+00:00,-0.0036675239,0.0,-0.0,-0.0
2025-02-28 04:00:00+00:00,-0.0011189164,0.0,-0.0,-0.0
2025-02-28 05:00:00+00:00,-0.0024217446,0.0,-0.0,-0.0
2025-02-28 06:00:00+00:00,-0.0041832067,0.0,-0.0,-0.0
2025-02-28 07:00:00+00:00,0.0006489338,0.0,-0.0,-0.0
2025-02-28 08:00:00+00:00,-0.0008438027,0.0,-0.0,-0.0
2025-02-28 09:00:00+00:00,-0.0020524694,0.0,0.0,0.0
2025-02-28 10:00:00+00:00,-0.004535982,0.0,-0.0,-0.0
2025-02-28 11:00:00+00:00,-0.002279265,0.0,0.0,0.0
2025-02-28 12:00:00+00:00,-0.0017590143,0.0,0.0,0.0
2025-02-28 13:00:00+00:00,-0.0022597015,0.0,0.0,0.0
2025-02-28 14:00:00+00:00,-0.0007232778,0.0,0.0,0.0
2025-02-28 15:00:00+00:00,0.00076007075,0.0,0.0,0.0
2025-02-28 16:00:00+00:00,0.0021877335,0.0,0.0,0.0
2025-02-28 17:00:00+00:00,0.0020509742,0.0,-0.0,-0.0
2025-02-28 18:00:00+00:00,0.0030185166,0.0,0.0,0.0
2025-02-28 19:00:00+00:00,0.0030733799,0.0,0.0,0.0
2025-02-28 20:00:00+00:00,0.0023816284,0.0,-0.0,-0.0
2025-02-28 21:00:00+00:00,0.0029342356,0.0,0.0,0.0
2025-02-28 22:00:00+00:00,0.0028683082,0.0,-0.0,-0.0
2025-02-28 23:00:00+00:00,0.002254204,0.0,0.0,0.0
2025-03-01 00:00:00+00:00,0.0047659497,0.0,0.0,0.0
2025-03-01 01:00:00+00:00,0.0033778155,0.0,0.0,0.0
2025-03-01 02:00:00+00:00,0.00048130561,0.0,0.0,0.0
2025-03-01 03:00:00+00:00,0.0003619275,0.0,0.0,0.0
2025-03-01 04:00:00+00:00,0.0006898055,0.0,0.0,0.0
2025-03-01 05:00:00+00:00,0.0010542753,0.0,-0.0,-0.0
2025-03-01 06:00:00+00:00,0.0010513839,0.0,-0.0,-0.0
2025-03-01 07:00:00+00:00,0.0009798821,0.0,-0.0,-0.0
2025-03-01 08:00:00+00:00,-0.00026031787,0.0,0.0,0.0
2025-03-01 09:00:00+00:00,-0.00053397636,0.0,0.0,0.0
2025-03-01 10:00:00+00:00,-0.00032059627,0.0,-0.0,-0.0
2025-03-01 11:00:00+00:00,-0.00012242256,0.0,-0.0,-0.0
2025-03-01 12:00:00+00:00,-7.772001e-05,0.0,0.0,0.0
2025-03-01 13:00:00+00:00,-0.00017649808,0.0,-0.0,-0.0
2025-03-01 14:00:00+00:00,-2.7211569e-05,0.0,0.0,0.0
2025-03-01 15:00:00+00:00,6.5359425e-05,0.0,0.0,0.0
2025-03-01 16:00:00+00:00,-6.545543e-05,0.0,0.0,0.0
2025-03-01 17:00:00+00:00,-6.3956104e-05,0.0,-0.0,-0.0
2025-03-01 18:00:00+00:00,-2.0752872e-05,0.0,0.0,0.0
2025-03-01 19:00:00+00:00,-6.545543e-05,0.0,0.0,0.0
2025-03-01 20:00:00+00:00,-2.0752872e-05,0.0,0.0,0.0
2025-03-01 21:00:00+00:00,-7.8560835e-05,0.0,0.0,0.0
2025-03-01 22:00:00+00:00,-7.8560835e-05,0.0,0.0,0.0
2025-03-01 23:00:00+00:00,-3.3858287e-05,0.0,-0.0,-0.0
2025-03-02 00:00:00+00:00,0.00027524694,0.0,0.0,0.0
2025-03-02 01:00:00+00:00,0.00029093976,0.0,0.0,0.0
2025-03-02 02:00:00+00:00,0.0006193585,0.0,-0.0,-0.0
2025-03-02 03:00:00+00:00,0.00066406105,0.0,0.0,0.0
2025-03-02 04:00:00+00:00,0.0010253123,0.0,-0.0,-0.0
2025-03-02 05:00:00+00:00,0.0006350513,0.0,0.0,0.0
2025-03-02 06:00:00+00:00,0.00059034873,0.0,0.0,0.0
2025-03-02 07:00:00+00:00,0.0006350513,0.0,-0.0,-0.0
2025-03-02 08:00:00+00:00,-6.347862e-06,0.0,0.0,0.0
2025-03-02 09:00:00+00:00,-6.347862e-06,0.0,0.0,0.0
2025-03-02 10:00:00+00:00,3.8354683e-05,0.0,0.0,0.0
2025-03-02 11:00:00+00:00,-3.5357614e-05,0.0,0.0,0.0
2025-03-02 12:00:00+00:00,-3.5357614e-05,0.0,-0.0,-0.0
2025-03-02 13:00:00+00:00,-6.347862e-06,0.0,-0.0,-0.0
2025-03-02 14:00:00+00:00,-0.00016598124,0.0,-0.0,-0.0
2025-03-02 15:00:00+00:00,-0.0014543078,0.0,0.0,0.0
2025-03-02 16:00:00+00:00,0.0013077259,0.0,0.0,0.0
2025-03-02 17:00:00+00:00,0.0017204781,0.0,0.0,0.0
2025-03-02 18:00:00+00:00,0.0011005395,0.0,-0.0,-0.0
2025-03-02 19:00:00+00:00,0.0010984119,0.0,0.0,0.0
2025-03-02 20:00:00+00:00,0.0006420944,0.0,0.0,0.0
2025-03-02 21:00:00+00:00,0.002041376,0.0,-0.0,-0.0
2025-03-02 22:00:00+00:00,0.0019221888,0.0,-0.0,-0.0
2025-03-02 23:00:00+00:00,0.0013300452,0.0,0.0,0.0
2025-03-03 00:00:00+00:00,0.00079101167,0.0,0.0,0.0
2025-03-03 01:00:00+00:00,-0.0014602528,0.0,-0.0,-0.0
2025-03-03 02:00:00+00:00,-0.0026343681,0.0,0.0,0.0
2025-03-03 03:00:00+00:00,-0.0030345232,0.0,-0.0,-0.0
2025-03-03 04:00:00+00:00,-0.0026397388,0.0,0.0,0.0
2025-03-03 05:00:00+00:00,-0.0027568806,0.0,0.0,0.0
2025-03-03 06:00:00+00:00,-0.001419585,0.0,-0.0,-0.0
2025-03-03 07:00:00+00:00,-0.0023615637,0.0,0.0,0.0
2025-03-03 08:00:00+00:00,-0.001319153,0.0,-0.0,-0.0
2025-03-03 09:00:00+00:00,-4.903247e-06,0.0,0.0,0.0
2025-03-03 10:00:00+00:00,-0.0024642898,0.0,0.0,0.0
2025-03-03 11:00:00+00:00,-0.0021311676,0.0,0.0,0.0
2025-03-03 12:00:00+00:00,-0.0027461324,0.0,0.0,0.0
2025-03-03 13:00:00+00:00,-0.00053927844,0.0,0.0,0.0
2025-03-03 14:00:00+00:00,0.0019711785,0.0,-0.0,-0.0
2025-03-03 15:00:00+00:00,0.0015799014,0.0,0.0,0.0
2025-03-03 16:00:00+00:00,0.0047808643,0.0,0.0,0.0
2025-03-03 17:00:00+00:00,0.0023729273,0.0,0.0,0.0
2025-03-03 18:00:00+00:00,0.005612176,0.0,-0.0,-0.0
2025-03-03 19:00:00+00:00,0.00803141,1.0,-0.018525309371978913,-0.018925309371978914
2025-03-03 20:00:00+00:00,0.005084938,1.0,0.0056117916588742656,0.0056117916588742656
2025-03-03 21:00:00+00:00,0.004596456,1.0,-0.008221349937988287,-0.008221349937988287
2025-03-03 22:00:00+00:00,-0.0007636507,0.0,-0.0008,-0.0012000000000000001
2025-03-03 23:00:00+00:00,-0.00042967385,0.0,-0.0,-0.0
2025-03-04 00:00:00+00:00,0.0005627381,0.0,0.0,0.0
2025-03-04 01:00:00+00:00,0.0018754138,0.0,-0.0,-0.0
2025-03-04 02:00:00+00:00,0.00033969915,0.0,0.0,0.0
2025-03-04 03:00:00+00:00,-0.003459621,0.0,0.0,0.0
2025-03-04 04:00:00+00:00,-0.0012309512,0.0,-0.0,-0.0
2025-03-04 05:00:00+00:00,-0.0035433436,0.0,0.0,0.0
2025-03-04 06:00:00+00:00,0.00077621115,0.0,-0.0,-0.0
2025-03-04 07:00:00+00:00,0.0028846222,0.0,-0.0,-0.0
2025-03-04 08:00:00+00:00,0.0013771777,0.0,0.0,0.0
2025-03-04 09:00:00+00:00,0.001656347,0.0,-0.0,-0.0
2025-03-04 10:00:00+00:00,0.00030996086,0.0,0.0,0.0
2025-03-04 11:00:00+00:00,0.00030996086,0.0,-0.0,-0.0
2025-03-04 12:00:00+00:00,0.00030996086,0.0,-0.0,-0.0
2025-03-04 13:00:00+00:00,0.0113769,0.0,-0.0,-0.0
2025-03-04 14:00:00+00:00,0.0026397966,1.0,0.003726324436112228,0.003326324436112228
2025-03-04 15:00:00+00:00,0.0031401785,0.0,-0.0008,-0.0012000000000000001
2025-03-04 16:00:00+00:00,0.0026678522,0.0,0.0,0.0
2025-03-04 17:00:00+00:00,0.0022710848,0.0,0.0,0.0
2025-03-04 18:00:00+00:00,0.0014134655,0.0,0.0,0.0
2025-03-04 19:00:00+00:00,0.00081969996,0.0,0.0,0.0
2025-03-04 20:00:00+00:00,0.0016699741,0.0,-0.0,-0.0
2025-03-04 21:00:00+00:00,0.0012814214,0.0,0.0,0.0
2025-03-04 22:00:00+00:00,0.0017062527,0.0,-0.0,-0.0
2025-03-04 23:00:00+00:00,0.00088647916,0.0,-0.0,-0.0
2025-03-05 00:00:00+00:00,0.0014546787,0.0,-0.0,-0.0
2025-03-05 01:00:00+00:00,0.00048488227,0.0,0.0,0.0
2025-03-05 02:00:00+00:00,0.0004886126,0.0,-0.0,-0.0
2025-03-05 03:00:00+00:00,0.000723933,0.0,-0.0,-0.0
2025-03-05 04:00:00+00:00,0.0014041223,0.0,0.0,0.0
2025-03-05 05:00:00+00:00,0.0006277256,0.0,0.0,0.0
2025-03-05 06:00:00+00:00,0.00045013631,0.0,0.0,0.0
2025-03-05 07:00:00+00:00,0.0003331267,0.0,0.0,0.0
2025-03-05 08:00:00+00:00,0.0002503624,0.0,0.0,0.0
2025-03-05 09:00:00+00:00,-0.00045891225,0.0,0.0,0.0
2025-03-05 10:00:00+00:00,-0.0006151601,0.0,0.0,0.0
2025-03-05 11:00:00+00:00,-0.00092671334,0.0,-0.0,-0.0
2025-03-05 12:00:00+00:00,-0.00087386137,0.0,0.0,0.0
2025-03-05 13:00:00+00:00,0.00060335826,0.0,-0.0,-0.0
2025-03-05 14:00:00+00:00,-0.0008643683,0.0,-0.0,-0.0
2025-03-05 15:00:00+00:00,-0.00036398563,0.0,-0.0,-0.0
2025-03-05 16:00:00+00:00,0.00036810414,0.0,0.0,0.0
2025-03-05 17:00:00+00:00,0.0017456342,0.0,0.0,0.0
2025-03-05 18:00:00+00:00,0.0018346716,0.0,0.0,0.0
2025-03-05 19:00:00+00:00,0.00096067466,0.0,0.0,0.0
2025-03-05 20:00:00+00:00,0.000112991314,0.0,0.0,0.0
2025-03-05 21:00:00+00:00,9.828596e-05,0.0,-0.0,-0.0
2025-03-05 22:00:00+00:00,9.828596e-05,0.0,0.0,0.0
2025-03-05 23:00:00+00:00,9.828596e-05,0.0,0.0,0.0
2025-03-06 00:00:00+00:00,4.2161195e-05,0.0,-0.0,-0.0
2025-03-06 01:00:00+00:00,-0.0001484125,0.0,0.0,0.0
2025-03-06 02:00:00+00:00,-0.00014951699,0.0,0.0,0.0
2025-03-06 03:00:00+00:00,-0.00022182381,0.0,-0.0,-0.0
2025-03-06 04:00:00+00:00,-0.00033156417,0.0,0.0,0.0
2025-03-06 05:00:00+00:00,0.00024268797,0.0,0.0,0.0
2025-03-06 06:00:00+00:00,-0.00018922507,0.0,-0.0,-0.0
2025-03-06 07:00:00+00:00,4.7493562e-05,0.0,-0.0,-0.0
2025-03-06 08:00:00+00:00,-9.026413e-05,0.0,-0.0,-0.0
2025-03-06 09:00:00+00:00,-0.00019437457,0.0,-0.0,-0.0
2025-03-06 10:00:00+00:00,-0.00015117136,0.0,0.0,0.0
2025-03-06 11:00:00+00:00,-0.00013547856,0.0,0.0,0.0
2025-03-06 12:00:00+00:00,7.359808e-05,0.0,-0.0,-0.0
2025-03-06 13:00:00+00:00,-5.6423512e-05,0.0,-0.0,-0.0
2025-03-06 14:00:00+00:00,-6.437567e-06,0.0,0.0,0.0
2025-03-06 15:00:00+00:00,-0.000120520184,0.0,0.0,0.0
2025-03-06 16:00:00+00:00,-0.0006873872,0.0,-0.0,-0.0
2025-03-06 17:00:00+00:00,-0.0008572503,0.0,-0.0,-0.0
2025-03-06 18:00:00+00:00,0.0010868686,0.0,-0.0,-0.0
2025-03-06 19:00:00+00:00,-0.00047572967,0.0,0.0,0.0
2025-03-06 20:00:00+00:00,-0.00048157098,0.0,0.0,0.0
2025-03-06 21:00:00+00:00,-0.00024036363,0.0,0.0,0.0
2025-03-06 22:00:00+00:00,-0.00027635574,0.0,0.0,0.0
2025-03-06 23:00:00+00:00,-3.3889464e-05,0.0,-0.0,-0.0
2025-03-07 00:00:00+00:00,0.0032332027,0.0,0.0,0.0
2025-03-07 01:00:00+00:00,0.0006378924,0.0,0.0,0.0
2025-03-07 02:00:00+00:00,0.0018494951,0.0,-0.0,-0.0
2025-03-07 03:00:00+00:00,0.0011325853,0.0,-0.0,-0.0
2025-03-07 04:00:00+00:00,0.0022122832,0.0,0.0,0.0
2025-03-07 05:00:00+00:00,0.001977608,0.0,0.0,0.0
2025-03-07 06:00:00+00:00,0.0018526616,0.0,-0.0,-0.0
2025-03-07 07:00:00+00:00,0.0019888086,0.0,0.0,0.0
2025-03-07 08:00:00+00:00,0.002360892,0.0,0.0,0.0
2025-03-07 09:00:00+00:00,0.002217172,0.0,0.0,0.0
2025-03-07 10:00:00+00:00,0.002251009,0.0,0.0,0.0
2025-03-07 11:00:00+00:00,0.0023717575,0.0,-0.0,-0.0
2025-03-07 12:00:00+00:00,0.0026284978,0.0,0.0,0.0
2025-03-07 13:00:00+00:00,0.0025252237,0.0,0.0,0.0
2025-03-07 14:00:00+00:00,0.001086901,0.0,0.0,0.0
2025-03-07 15:00:00+00:00,0.0011426512,0.0,-0.0,-0.0
2025-03-07 16:00:00+00:00,0.0014698963,0.0,-0.0,-0.0
2025-03-07 17:00:00+00:00,0.0014523756,0.0,0.0,0.0
2025-03-07 18:00:00+00:00,0.00030124377,0.0,0.0,0.0
2025-03-07 19:00:00+00:00,0.0009891121,0.0,-0.0,-0.0
2025-03-07 20:00:00+00:00,0.0014493236,0.0,-0.0,-0.0
2025-03-07 21:00:00+00:00,0.000974559,0.0,-0.0,-0.0
2025-03-07 22:00:00+00:00,0.0010097274,0.0,0.0,0.0
2025-03-07 23:00:00+00:00,0.0011766294,0.0,0.0,0.0
2025-03-08 00:00:00+00:00,0.0016570592,0.0,-0.0,-0.0
2025-03-08 01:00:00+00:00,0.0023558238,0.0,-0.0,-0.0
2025-03-08 02:00:00+00:00,0.0022580824,0.0,0.0,0.0
2025-03-08 03:00:00+00:00,0.0013801205,0.0,-0.0,-0.0
2025-03-08 04:00:00+00:00,0.0016055391,0.0,0.0,0.0
2025-03-08 05:00:00+00:00,0.0015276745,0.0,-0.0,-0.0
2025-03-08 06:00:00+00:00,0.0014052987,0.0,0.0,0.0
2025-03-08 07:00:00+00:00,0.001582888,0.0,-0.0,-0.0
2025-03-08 08:00:00+00:00,0.001582888,0.0,-0.0,-0.0
2025-03-08 09:00:00+00:00,0.0013185225,0.0,-0.0,-0.0
2025-03-08 10:00:00+00:00,0.0012240185,0.0,0.0,0.0
2025-03-08 11:00:00+00:00,0.0012240185,0.0,-0.0,-0.0
2025-03-08 12:00:00+00:00,0.0011950089,0.0,0.0,0.0
2025-03-08 13:00:00+00:00,0.0007176369,0.0,0.0,0.0
2025-03-08 14:00:00+00:00,-0.00029454767,0.0,0.0,0.0
2025-03-08 15:00:00+00:00,-0.0008303787,0.0,0.0,0.0
2025-03-08 16:00:00+00:00,-0.00076655333,0.0,-0.0,-0.0
2025-03-08 17:00:00+00:00,-0.0007124778,0.0,-0.0,-0.0
2025-03-08 18:00:00+00:00,-0.0006677752,0.0,0.0,0.0
2025-03-08 19:00:00+00:00,-0.00074148754,0.0,0.0,0.0
2025-03-08 20:00:00+00:00,-0.00071430573,0.0,0.0,0.0
2025-03-08 21:00:00+00:00,-0.00082840706,0.0,-0.0,-0.0
2025-03-08 22:00:00+00:00,-0.0007590083,0.0,0.0,0.0
2025-03-08 23:00:00+00:00,-0.00068529596,0.0,-0.0,-0.0
2025-03-09 00:00:00+00:00,-0.0006401423,0.0,0.0,0.0
2025-03-09 01:00:00+00:00,-0.0006681495,0.0,-0.0,-0.0
2025-03-09 02:00:00+00:00,-0.00078314624,0.0,-0.0,-0.0
2025-03-09 03:00:00+00:00,-0.0008440437,0.0,0.0,0.0
2025-03-09 04:00:00+00:00,-0.0007829526,0.0,-0.0,-0.0
2025-03-09 05:00:00+00:00,-0.0012371409,0.0,-0.0,-0.0
2025-03-09 06:00:00+00:00,-0.0005815788,0.0,-0.0,-0.0
2025-03-09 07:00:00+00:00,-0.0008278488,0.0,0.0,0.0
2025-03-09 08:00:00+00:00,-0.0008037239,0.0,-0.0,-0.0
2025-03-09 09:00:00+00:00,-0.0011345921,0.0,-0.0,-0.0
2025-03-09 10:00:00+00:00,0.00076332624,0.0,-0.0,-0.0
2025-03-09 11:00:00+00:00,-0.0011561983,0.0,0.0,0.0
2025-03-09 12:00:00+00:00,-0.0005416861,0.0,-0.0,-0.0
2025-03-09 13:00:00+00:00,0.0021149742,0.0,-0.0,-0.0
2025-03-09 14:00:00+00:00,-0.00089733896,0.0,0.0,0.0
2025-03-09 15:00:00+00:00,9.381225e-05,0.0,-0.0,-0.0
2025-03-09 16:00:00+00:00,0.0021365436,0.0,-0.0,-0.0
2025-03-09 17:00:00+00:00,0.0018779056,0.0,-0.0,-0.0
2025-03-09 18:00:00+00:00,0.0010500255,0.0,0.0,0.0
2025-03-09 19:00:00+00:00,0.0008934398,0.0,-0.0,-0.0
2025-03-09 20:00:00+00:00,-0.00017360327,0.0,0.0,0.0
2025-03-09 21:00:00+00:00,0.0021193111,0.0,-0.0,-0.0
2025-03-09 22:00:00+00:00,0.0025050638,0.0,-0.0,-0.0
2025-03-09 23:00:00+00:00,0.0013211988,0.0,0.0,0.0
2025-03-10 00:00:00+00:00,0.0011552351,0.0,0.0,0.0
2025-03-10 01:00:00+00:00,-0.00045862465,0.0,0.0,0.0
2025-03-10 02:00:00+00:00,0.00066215335,0.0,0.0,0.0
2025-03-10 03:00:00+00:00,0.00078350224,0.0,-0.0,-0.0
2025-03-10 04:00:00+00:00,0.00028279322,0.0,0.0,0.0
2025-03-10 05:00:00+00:00,-0.00017261558,0.0,-0.0,-0.0
2025-03-10 06:00:00+00:00,-0.00049867097,0.0,0.0,0.0
2025-03-10 07:00:00+00:00,-0.00033757565,0.0,-0.0,-0.0
2025-03-10 08:00:00+00:00,-0.0005565684,0.0,-0.0,-0.0
2025-03-10 09:00:00+00:00,0.00028634947,0.0,0.0,0.0
2025-03-10 10:00:00+00:00,0.0003577241,0.0,-0.0,-0.0
2025-03-10 11:00:00+00:00,0.0017760345,0.0,0.0,0.0
2025-03-10 12:00:00+00:00,0.0016834369,0.0,-0.0,-0.0
2025-03-10 13:00:00+00:00,0.001397492,0.0,-0.0,-0.0
2025-03-10 14:00:00+00:00,0.005665678,0.0,-0.0,-0.0
2025-03-10 15:00:00+00:00,0.0045633884,1.0,0.0016557187550509064,0.0012557187550509062
2025-03-10 16:00:00+00:00,0.006639495,0.0,-0.0008,-0.0012000000000000001
2025-03-10 17:00:00+00:00,0.008962264,1.0,-0.007900414908339126,-0.008300414908339125
2025-03-10 18:00:00+00:00,0.009778719,1.0,-0.010198863817496684,-0.010198863817496684
2025-03-10 19:00:00+00:00,0.004255179,1.0,0.018247709695996095,0.018247709695996095
2025-03-10 20:00:00+00:00,0.004640817,0.0,-0.0008,-0.0012000000000000001
2025-03-10 21:00:00+00:00,0.0033152972,0.0,0.0,0.0
2025-03-10 22:00:00+00:00,0.0030644655,0.0,-0.0,-0.0
2025-03-10 23:00:00+00:00,0.0026424818,0.0,-0.0,-0.0
2025-03-11 00:00:00+00:00,0.0015547867,0.0,-0.0,-0.0
2025-03-11 01:00:00+00:00,0.004170931,0.0,0.0,0.0
2025-03-11 02:00:00+00:00,0.003616864,0.0,0.0,0.0
2025-03-11 03:00:00+00:00,0.0033560798,0.0,0.0,0.0
2025-03-11 04:00:00+00:00,0.004064575,0.0,0.0,0.0
2025-03-11 05:00:00+00:00,0.004064575,0.0,0.0,0.0
2025-03-11 06:00:00+00:00,0.0045409375,0.0,-0.0,-0.0
2025-03-11 07:00:00+00:00,0.0045038196,0.0,0.0,0.0
2025-03-11 08:00:00+00:00,0.0047211815,0.0,0.0,0.0
2025-03-11 09:00:00+00:00,0.004534115,0.0,0.0,0.0
2025-03-11 10:00:00+00:00,0.004429701,0.0,0.0,0.0
2025-03-11 11:00:00+00:00,0.004517322,0.0,-0.0,-0.0
2025-03-11 12:00:00+00:00,0.0051971953,0.0,-0.0,-0.0
2025-03-11 13:00:00+00:00,0.0040126825,1.0,-0.004955095657099817,-0.005355095657099816
2025-03-11 14:00:00+00:00,0.0037070643,0.0,-0.0008,-0.0012000000000000001
2025-03-11 15:00:00+00:00,0.0020713303,0.0,0.0,0.0
2025-03-11 16:00:00+00:00,0.0023957347,0.0,0.0,0.0
2025-03-11 17:00:00+00:00,0.0020902476,0.0,-0.0,-0.0
2025-03-11 18:00:00+00:00,0.0013970134,0.0,0.0,0.0
2025-03-11 19:00:00+00:00,0.0004579574,0.0,-0.0,-0.0
2025-03-11 20:00:00+00:00,0.0013855582,0.0,-0.0,-0.0
2025-03-11 21:00:00+00:00,0.0010006803,0.0,0.0,0.0
2025-03-11 22:00:00+00:00,0.0009716707,0.0,0.0,0.0
2025-03-11 23:00:00+00:00,0.0008546613,0.0,-0.0,-0.0
2025-03-12 00:00:00+00:00,0.00061830395,0.0,-0.0,-0.0
2025-03-12 01:00:00+00:00,-0.00047279036,0.0,0.0,0.0
2025-03-12 02:00:00+00:00,-5.842686e-05,0.0,-0.0,-0.0
2025-03-12 03:00:00+00:00,9.444157e-06,0.0,-0.0,-0.0
2025-03-12 04:00:00+00:00,-3.5258407e-05,0.0,-0.0,-0.0
2025-03-12 05:00:00+00:00,9.444157e-06,0.0,0.0,0.0
2025-03-12 06:00:00+00:00,5.2647378e-05,0.0,-0.0,-0.0
2025-03-12 07:00:00+00:00,3.0457366e-05,0.0,0.0,0.0
2025-03-12 08:00:00+00:00,-0.0002610699,0.0,0.0,0.0
2025-03-12 09:00:00+00:00,-0.0002551922,0.0,-0.0,-0.0
2025-03-12 10:00:00+00:00,-0.00024877375,0.0,-0.0,-0.0
2025-03-12 11:00:00+00:00,-0.0002040712,0.0,0.0,0.0
2025-03-12 12:00:00+00:00,-0.00013668094,0.0,0.0,0.0
2025-03-12 13:00:00+00:00,-2.3248424e-05,0.0,-0.0,-0.0
2025-03-12 14:00:00+00:00,-0.00026262386,0.0,-0.0,-0.0
2025-03-12 15:00:00+00:00,-0.0005761463,0.0,0.0,0.0
2025-03-12 16:00:00+00:00,-0.0003101829,0.0,0.0,0.0
2025-03-12 17:00:00+00:00,-0.00033919266,0.0,-0.0,-0.0
2025-03-12 18:00:00+00:00,-4.797441e-05,0.0,0.0,0.0
2025-03-12 19:00:00+00:00,-0.00012020598,0.0,0.0,0.0
2025-03-12 20:00:00+00:00,-0.00021603328,0.0,0.0,0.0
2025-03-12 21:00:00+00:00,-9.169839e-05,0.0,-0.0,-0.0
2025-03-12 22:00:00+00:00,-0.00015553921,0.0,0.0,0.0
2025-03-12 23:00:00+00:00,-0.00015553921,0.0,0.0,0.0
2025-03-13 00:00:00+00:00,-0.00032756696,0.0,-0.0,-0.0
2025-03-13 01:00:00+00:00,-0.00032756696,0.0,0.0,0.0
2025-03-13 02:00:00+00:00,-0.00018134211,0.0,-0.0,-0.0
2025-03-13 03:00:00+00:00,-0.00018134211,0.0,-0.0,-0.0
2025-03-13 04:00:00+00:00,-0.00015233237,0.0,-0.0,-0.0
2025-03-13 05:00:00+00:00,-0.0001970349,0.0,-0.0,-0.0
2025-03-13 06:00:00+00:00,-0.00024023808,0.0,0.0,0.0
2025-03-13 07:00:00+00:00,-0.0001970349,0.0,-0.0,-0.0
2025-03-13 08:00:00+00:00,-0.00014374377,0.0,-0.0,-0.0
2025-03-13 09:00:00+00:00,-0.0001727535,0.0,0.0,0.0
2025-03-13 10:00:00+00:00,-0.00012805096,0.0,-0.0,-0.0
2025-03-13 11:00:00+00:00,-9.27179e-05,0.0,-0.0,-0.0
2025-03-13 12:00:00+00:00,4.4745455e-05,0.0,-0.0,-0.0
2025-03-13 13:00:00+00:00,-0.00013582055,0.0,-0.0,-0.0
2025-03-13 14:00:00+00:00,-0.00016691223,0.0,0.0,0.0
2025-03-13 15:00:00+00:00,-6.6273395e-05,0.0,-0.0,-0.0
2025-03-13 16:00:00+00:00,4.791516e-05,0.0,-0.0,-0.0
2025-03-13 17:00:00+00:00,0.00013678592,0.0,-0.0,-0.0
2025-03-13 18:00:00+00:00,4.4745455e-05,0.0,0.0,0.0
2025-03-13 19:00:00+00:00,0.0006040969,0.0,-0.0,-0.0
2025-03-13 20:00:00+00:00,0.00022912196,0.0,0.0,0.0
2025-03-13 21:00:00+00:00,8.3606756e-05,0.0,0.0,0.0
2025-03-13 22:00:00+00:00,-2.1589869e-05,0.0,0.0,0.0
